state,year,age,stname,pmu,pru,pmuse,pruse,year0,mmlf,mmll,mml_1,mml0,mml1,mml2,treated,treatex,mmlwall,wall
"Missouri",2007,"12+y","Missouri",5.42,36.81,.5204082,1.607143,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Missouri",2007,"12-17y","Missouri",6.29,36.53,.7091837,1.989796,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Missouri",2007,"18-25y","Missouri",15.32,22.7,1.428571,1.505102,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Missouri",2007,"26+y","Missouri",3.67,39.18,.5586734,1.938776,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Missouri",2008,"12+y","Missouri",5.94,36.12,.5969388,1.556122,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Missouri",2008,"12-17y","Missouri",5.71,35.06,.7346939,1.785714,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Missouri",2008,"18-25y","Missouri",16.86,21.67,1.556122,1.556122,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Missouri",2008,"26+y","Missouri",4.18,38.63,.6403061,1.862245,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Montana",2002,"12+y","Montana",9.17,33.27,.8265306,1.581633,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Montana",2002,"12-17y","Montana",12.07,28.46,1.158163,1.683674,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Montana",2002,"18-25y","Montana",20.66,18.13,1.581633,1.403061,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Montana",2002,"26+y","Montana",6.71,36.66,.997449,1.989796,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Montana",2003,"12+y","Montana",7.95,39.04,.6938776,1.709184,"2003-4","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2003,"12-17y","Montana",10,32.59,1.122449,1.913265,"2003-4","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2003,"18-25y","Montana",20.16,20.8,1.530612,1.428571,"2003-4","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2003,"26+y","Montana",5.45,43.23,.7933673,2.168367,"2003-4","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2004,"12+y","Montana",8.17,35.99,.6913266,1.683674,"2004-5","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2004,"12-17y","Montana",9.5,33.45,1.043367,1.785714,"2004-5","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2004,"18-25y","Montana",21.05,18.31,1.556122,1.428571,"2004-5","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2004,"26+y","Montana",5.65,39.54,.8035714,2.117347,"2004-5","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2005,"12+y","Montana",9.21,31.96,.7576531,1.556122,"2005-6","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2005,"12-17y","Montana",10.56,31.27,1.142857,1.862245,"2005-6","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2005,"18-25y","Montana",21.96,15.1,1.632653,1.377551,"2005-6","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2005,"26+y","Montana",6.78,35.04,.8928571,1.938776,"2005-6","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2006,"12+y","Montana",8.66,33.21,.6581632,1.428571,"2006-7","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2006,"12-17y","Montana",9.51,32.42,.9030612,1.760204,"2006-7","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2006,"18-25y","Montana",22.07,17.12,1.734694,1.403061,"2006-7","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2006,"26+y","Montana",6.25,36.07,.7321429,1.734694,"2006-7","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2007,"12+y","Montana",8.29,31.98,.6836734,1.428571,"2007-8","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2007,"12-17y","Montana",8.6,31.63,.8571429,1.734694,"2007-8","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2007,"18-25y","Montana",22.87,17.7,1.785714,1.326531,"2007-8","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2007,"26+y","Montana",5.79,34.44,.7806122,1.760204,"2007-8","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2008,"12+y","Montana",8.12,31.06,.747449,1.581633,"2008-9","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2008,"12-17y","Montana",8.8,29.35,.9821429,1.683674,"2008-9","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2008,"18-25y","Montana",22.11,16.42,1.658163,1.30102,"2008-9","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Montana",2008,"26+y","Montana",5.7,33.71,.8239796,1.913265,"2008-9","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Nebraska",2002,"12+y","Nebraska",5.97,41.65,.5892857,1.709184,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2002,"12-17y","Nebraska",9.13,33.5,1.012755,1.811224,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2002,"18-25y","Nebraska",15.61,27.59,1.403061,1.760204,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2002,"26+y","Nebraska",3.66,45.53,.6479592,2.193877,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2003,"12+y","Nebraska",5.31,39.86,.5178571,1.734694,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2003,"12-17y","Nebraska",7.39,31.8,1.010204,2.015306,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2003,"18-25y","Nebraska",14.39,27.04,1.428571,1.836735,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2003,"26+y","Nebraska",3.24,43.5,.5229592,2.193877,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2004,"12+y","Nebraska",5.02,39.2,.505102,1.581633,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2004,"12-17y","Nebraska",5.88,33.57,.7933673,1.938776,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2004,"18-25y","Nebraska",14.73,26.23,1.479592,1.836735,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2004,"26+y","Nebraska",3.02,42.5,.5204082,1.989796,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2005,"12+y","Nebraska",5.21,41.14,.5178571,1.530612,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2005,"12-17y","Nebraska",5.52,37.74,.7295918,1.836735,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2005,"18-25y","Nebraska",14.94,25.34,1.428571,1.760204,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2005,"26+y","Nebraska",3.3,44.64,.5408163,1.938776,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2006,"12+y","Nebraska",5.05,43.74,.5,1.632653,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2006,"12-17y","Nebraska",5.52,40.81,.6785714,1.938776,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2006,"18-25y","Nebraska",13.9,26.39,1.428571,1.785714,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2006,"26+y","Nebraska",3.31,47.41,.497449,1.964286,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2007,"12+y","Nebraska",4.95,40.53,.5357143,1.581633,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2007,"12-17y","Nebraska",6.24,40,.6913266,1.964286,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2007,"18-25y","Nebraska",13.51,23.46,1.454082,1.632653,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2007,"26+y","Nebraska",3.16,43.82,.5178571,1.938776,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2008,"12+y","Nebraska",5.36,36.94,.5408163,1.607143,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2008,"12-17y","Nebraska",6.05,37.89,.8061224,1.836735,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2008,"18-25y","Nebraska",14.58,19.29,1.403061,1.428571,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nebraska",2008,"26+y","Nebraska",3.53,40.16,.5663266,1.964286,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Nevada",2002,"12+y","Nevada",7.62,34.02,.752551,1.607143,"2002-3","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2002,"12-17y","Nevada",9.58,33.52,1.084184,1.913265,"2002-3","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2002,"18-25y","Nevada",18.29,22.76,1.530612,1.632653,"2002-3","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2002,"26+y","Nevada",5.68,35.86,.869898,1.938776,"2002-3","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2003,"12+y","Nevada",6.16,38.04,.5867347,1.607143,"2003-4","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2003,"12-17y","Nevada",7.82,35.88,1.005102,2.066327,"2003-4","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2003,"18-25y","Nevada",15.24,25.68,1.479592,1.632653,"2003-4","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2003,"26+y","Nevada",4.49,40.3,.6403061,1.938776,"2003-4","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2004,"12+y","Nevada",6.1,35.76,.5714286,1.607143,"2004-5","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2004,"12-17y","Nevada",6.98,31.96,.8979592,1.938776,"2004-5","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2004,"18-25y","Nevada",16.06,23.82,1.556122,1.709184,"2004-5","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2004,"26+y","Nevada",4.38,38.18,.6122449,1.964286,"2004-5","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2005,"12+y","Nevada",6.78,35.18,.6403061,1.632653,"2005-6","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2005,"12-17y","Nevada",7.57,32.71,.9489796,1.913265,"2005-6","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2005,"18-25y","Nevada",16.26,25.45,1.607143,1.862245,"2005-6","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2005,"26+y","Nevada",5.17,37.05,.7040817,1.989796,"2005-6","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2006,"12+y","Nevada",6.05,36.95,.6326531,1.632653,"2006-7","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2006,"12-17y","Nevada",6.97,33.84,.8163266,1.887755,"2006-7","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2006,"18-25y","Nevada",14.07,26.27,1.530612,1.862245,"2006-7","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2006,"26+y","Nevada",4.71,38.98,.6760204,1.938776,"2006-7","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2007,"12+y","Nevada",6.18,36.36,.6607143,1.607143,"2007-8","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2007,"12-17y","Nevada",7.52,31.58,.8443878,1.913265,"2007-8","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2007,"18-25y","Nevada",16.35,24.04,1.607143,1.734694,"2007-8","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2007,"26+y","Nevada",4.51,38.8,.7142857,1.913265,"2007-8","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2008,"12+y","Nevada",6.99,35.03,.7142857,1.658163,"2008-9","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2008,"12-17y","Nevada",8.97,30.73,1.038265,1.734694,"2008-9","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2008,"18-25y","Nevada",18.31,22.87,1.607143,1.556122,"2008-9","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"Nevada",2008,"26+y","Nevada",5.06,37.38,.7882653,1.989796,"2008-9","yes","yes",0,0,0,1,"yes","yes","Already MML","MML-post"
"New Hampshire",2002,"12+y","New Hampshire",10.23,28.34,.9387755,1.632653,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2002,"12-17y","New Hampshire",11.79,22.61,1.237245,1.658163,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2002,"18-25y","New Hampshire",27.31,12.94,1.734694,1.25,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2002,"26+y","New Hampshire",7.36,31.53,1.142857,2.066327,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2003,"12+y","New Hampshire",8.68,28.2,.7295918,1.454082,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2003,"12-17y","New Hampshire",10.31,25.84,1.119898,1.709184,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2003,"18-25y","New Hampshire",24.14,14.99,1.658163,1.352041,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2003,"26+y","New Hampshire",6.01,30.63,.8265306,1.836735,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2004,"12+y","New Hampshire",7.6,27.11,.6326531,1.505102,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2004,"12-17y","New Hampshire",8.59,28.48,1.063776,1.862245,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2004,"18-25y","New Hampshire",23.59,14.8,1.862245,1.479592,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2004,"26+y","New Hampshire",4.9,28.89,.6913266,1.836735,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2005,"12+y","New Hampshire",7.63,27.07,.6556122,1.530612,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2005,"12-17y","New Hampshire",8.21,27.16,.9693878,1.760204,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2005,"18-25y","New Hampshire",25.01,14.14,1.913265,1.454082,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2005,"26+y","New Hampshire",4.8,29.12,.7244898,1.887755,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2006,"12+y","New Hampshire",8.21,26.24,.630102,1.428571,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2006,"12-17y","New Hampshire",8.66,25.25,.9158163,1.709184,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2006,"18-25y","New Hampshire",26.08,12.14,1.836735,1.211735,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2006,"26+y","New Hampshire",5.4,28.54,.6887755,1.734694,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2007,"12+y","New Hampshire",9.02,25.82,.755102,1.352041,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2007,"12-17y","New Hampshire",9.42,24.08,.9336734,1.683674,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2007,"18-25y","New Hampshire",26.46,11.82,1.938776,1.168367,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2007,"26+y","New Hampshire",6.32,28.17,.8239796,1.658163,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2008,"12+y","New Hampshire",9.67,25.34,.7806122,1.428571,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2008,"12-17y","New Hampshire",9.67,23.39,1.010204,1.581633,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2008,"18-25y","New Hampshire",27.39,12.37,1.836735,1.22449,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Hampshire",2008,"26+y","New Hampshire",6.95,27.56,.8571429,1.709184,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New Jersey",2002,"12+y","New Jersey",5.05,41.79,.502551,1.683674,"2002-3","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2002,"12-17y","New Jersey",7.33,35.58,.9081632,1.785714,"2002-3","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2002,"18-25y","New Jersey",17.89,23.13,1.556122,1.709184,"2002-3","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2002,"26+y","New Jersey",2.93,45.25,.5255102,2.066327,"2002-3","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2003,"12+y","New Jersey",5.01,41.06,.4821429,1.709184,"2003-4","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2003,"12-17y","New Jersey",6.95,35.14,.9362245,2.091837,"2003-4","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2003,"18-25y","New Jersey",17.61,22.67,1.607143,1.734694,"2003-4","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2003,"26+y","New Jersey",2.9,44.53,.4923469,2.091837,"2003-4","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2004,"12+y","New Jersey",5.12,38.13,.5076531,1.734694,"2004-5","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2004,"12-17y","New Jersey",6.47,30.73,.8443878,1.887755,"2004-5","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2004,"18-25y","New Jersey",16.03,21.68,1.530612,1.709184,"2004-5","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2004,"26+y","New Jersey",3.32,41.57,.5306122,2.142857,"2004-5","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2005,"12+y","New Jersey",5.26,38.87,.505102,1.632653,"2005-6","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2005,"12-17y","New Jersey",6.35,29.62,.8137755,1.734694,"2005-6","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2005,"18-25y","New Jersey",15.88,21.64,1.505102,1.734694,"2005-6","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2005,"26+y","New Jersey",3.51,42.68,.5433673,2.015306,"2005-6","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2006,"12+y","New Jersey",4.66,40.37,.4515306,1.530612,"2006-7","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2006,"12-17y","New Jersey",5.75,34.1,.6785714,1.811224,"2006-7","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2006,"18-25y","New Jersey",14.8,24.1,1.479592,1.683674,"2006-7","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2006,"26+y","New Jersey",2.99,43.63,.4540816,1.836735,"2006-7","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2007,"12+y","New Jersey",4.84,39.32,.502551,1.709184,"2007-8","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2007,"12-17y","New Jersey",5.7,35.09,.6607143,1.811224,"2007-8","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2007,"18-25y","New Jersey",15.95,22.2,1.530612,1.530612,"2007-8","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2007,"26+y","New Jersey",3.04,42.45,.5204082,2.066327,"2007-8","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2008,"12+y","New Jersey",5.02,36.24,.5102041,1.785714,"2008-9","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2008,"12-17y","New Jersey",6.12,29.41,.8239796,1.811224,"2008-9","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2008,"18-25y","New Jersey",17.39,18.57,1.505102,1.377551,"2008-9","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Jersey",2008,"26+y","New Jersey",2.98,39.82,.5382653,2.168367,"2008-9","no","no",0,0,0,0,"no","yes","Passed MML","MML-pre"
"New Mexico",2002,"12+y","New Mexico",7.37,39.36,.7244898,1.811224,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2002,"12-17y","New Mexico",10.35,30.44,1.232143,2.015306,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2002,"18-25y","New Mexico",18.98,23,1.658163,1.811224,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2002,"26+y","New Mexico",4.74,43.8,.8265306,2.295918,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2003,"12+y","New Mexico",8.65,38.92,.7780612,1.683674,"2003-4","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2003,"12-17y","New Mexico",11.91,28.47,1.318878,1.913265,"2003-4","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2003,"18-25y","New Mexico",21.1,23.94,1.709184,1.709184,"2003-4","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2003,"26+y","New Mexico",5.79,43.37,.8673469,2.168367,"2003-4","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2004,"12+y","New Mexico",6.64,38.63,.6020408,1.709184,"2004-5","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2004,"12-17y","New Mexico",9.11,27.76,1.109694,1.989796,"2004-5","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2004,"18-25y","New Mexico",17.71,25.31,1.607143,1.913265,"2004-5","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2004,"26+y","New Mexico",4.16,42.78,.6479592,2.142857,"2004-5","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2005,"12+y","New Mexico",6.08,39.6,.5459183,1.683674,"2005-6","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2005,"12-17y","New Mexico",7.79,29.61,.9770408,1.887755,"2005-6","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2005,"18-25y","New Mexico",16.93,25.55,1.530612,1.836735,"2005-6","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2005,"26+y","New Mexico",3.76,43.74,.6071429,2.117347,"2005-6","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"New Mexico",2006,"12+y","New Mexico",6.99,39.53,.625,1.607143,"2006-7","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"New Mexico",2006,"12-17y","New Mexico",8.73,31.58,.9693878,1.811224,"2006-7","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"New Mexico",2006,"18-25y","New Mexico",19.18,23.96,1.658163,1.658163,"2006-7","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"New Mexico",2006,"26+y","New Mexico",4.44,43.61,.627551,1.989796,"2006-7","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"New Mexico",2007,"12+y","New Mexico",6.15,40.02,.5943878,1.581633,"2007-8","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"New Mexico",2007,"12-17y","New Mexico",8.19,32.17,.8877551,1.811224,"2007-8","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"New Mexico",2007,"18-25y","New Mexico",16.35,25.34,1.607143,1.632653,"2007-8","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"New Mexico",2007,"26+y","New Mexico",3.99,43.79,.6352041,1.913265,"2007-8","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"New Mexico",2008,"12+y","New Mexico",6.58,39.23,.6709183,1.632653,"2008-9","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"New Mexico",2008,"12-17y","New Mexico",9.22,30.99,1.071429,1.811224,"2008-9","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"New Mexico",2008,"18-25y","New Mexico",15.73,23.16,1.581633,1.607143,"2008-9","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"New Mexico",2008,"26+y","New Mexico",4.55,43.28,.7091837,2.040816,"2008-9","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"New York",2002,"12+y","New York",7.34,36.1,.3443878,.9438776,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New York",2002,"12-17y","New York",8.76,30.29,.5535714,.994898,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New York",2002,"18-25y","New York",21.44,22.59,.8418368,.9693878,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New York",2002,"26+y","New York",4.82,39.08,.4260204,1.19898,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New York",2003,"12+y","New York",7.43,36.93,.3469388,.9183673,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New York",2003,"12-17y","New York",8.46,30.32,.5637755,1.020408,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New York",2003,"18-25y","New York",21.46,22.99,.8928571,.9693878,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New York",2003,"26+y","New York",4.97,40.09,.4081633,1.173469,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New York",2004,"12+y","New York",7.27,37.61,.3265306,.9183673,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"New York",2004,"12-17y","New York",8.4,31.52,.5867347,1.045918,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
